"","region","time_period","strategy_code","difference_variable","difference_value","variable","value"
"4367","chile",18,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4368","chile",19,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4369","chile",2,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4370","chile",20,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4371","chile",21,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4372","chile",22,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4373","chile",23,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4374","chile",24,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4375","chile",25,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4376","chile",26,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4377","chile",27,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4378","chile",28,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4379","chile",29,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4380","chile",3,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4381","chile",30,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4382","chile",31,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4383","chile",32,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4384","chile",33,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4385","chile",34,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",2.22044604925031e-15,"entc_opex",2.22044604925031e-15
"4386","chile",35,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4387","chile",4,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",2.22044604925031e-15,"entc_opex",2.22044604925031e-15
"4388","chile",5,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4389","chile",6,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-8.88178419700125e-16,"entc_opex",-8.88178419700125e-16
"4390","chile",7,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-2.22044604925031e-15,"entc_opex",-2.22044604925031e-15
"4391","chile",8,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4392","chile",9,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4393","ecuador",0,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4394","ecuador",1,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",4.44089209850063e-16,"entc_opex",4.44089209850063e-16
"4395","ecuador",10,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4396","ecuador",11,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4397","ecuador",12,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4398","ecuador",13,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4399","ecuador",14,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4400","ecuador",15,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-2.22044604925031e-15,"entc_opex",-2.22044604925031e-15
"4401","ecuador",16,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4402","ecuador",17,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4403","ecuador",18,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4404","ecuador",19,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4405","ecuador",2,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4406","ecuador",20,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4407","ecuador",21,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4408","ecuador",22,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4409","ecuador",23,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4410","ecuador",24,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4411","ecuador",25,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4412","ecuador",26,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4413","ecuador",27,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4414","ecuador",28,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4415","ecuador",29,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4416","ecuador",3,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4417","ecuador",30,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4418","ecuador",31,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4419","ecuador",32,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4420","ecuador",33,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.41708866863155e-12,"entc_opex",-1.41708866863155e-12
"4421","ecuador",34,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-2.66453525910038e-15,"entc_opex",-2.66453525910038e-15
"4422","ecuador",35,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4423","ecuador",4,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4424","ecuador",5,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4425","ecuador",6,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",2.22044604925031e-15,"entc_opex",2.22044604925031e-15
"4426","ecuador",7,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",2.22044604925031e-15,"entc_opex",2.22044604925031e-15
"4427","ecuador",8,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4428","ecuador",9,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",3.10862446895044e-15,"entc_opex",3.10862446895044e-15
"4429","mexico",0,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4430","mexico",1,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4431","mexico",10,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4432","mexico",11,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4433","mexico",12,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4434","mexico",13,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4435","mexico",14,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4436","mexico",15,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4437","mexico",16,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4438","mexico",17,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4439","mexico",18,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4440","mexico",19,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4441","mexico",2,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4442","mexico",20,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4443","mexico",21,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4444","mexico",22,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4445","mexico",23,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4446","mexico",24,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4447","mexico",25,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4448","mexico",26,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4449","mexico",27,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4450","mexico",28,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4451","mexico",29,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4452","mexico",3,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4453","mexico",30,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4454","mexico",31,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4455","mexico",32,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4456","mexico",33,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4457","mexico",34,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4458","mexico",35,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4459","mexico",4,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4460","mexico",5,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4461","mexico",6,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-2.22044604925031e-15,"entc_opex",-2.22044604925031e-15
"4462","mexico",7,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-2.22044604925031e-15,"entc_opex",-2.22044604925031e-15
"4463","mexico",8,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",-1.77635683940025e-15,"entc_opex",-1.77635683940025e-15
"4464","mexico",9,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation",0,"entc_opex",0
"4465","brazil",0,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4466","brazil",1,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4467","brazil",10,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4468","brazil",11,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4469","brazil",12,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4470","brazil",13,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4471","brazil",14,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4472","brazil",15,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4473","brazil",16,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4474","brazil",17,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4475","brazil",18,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4476","brazil",19,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4477","brazil",2,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4478","brazil",20,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4479","brazil",21,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4480","brazil",22,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4481","brazil",23,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4482","brazil",24,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4483","brazil",25,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4484","brazil",26,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4485","brazil",27,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4486","brazil",28,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4487","brazil",29,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4488","brazil",3,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4489","brazil",30,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4490","brazil",31,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4491","brazil",32,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4492","brazil",33,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4493","brazil",34,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4494","brazil",35,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4495","brazil",4,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4496","brazil",5,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4497","brazil",6,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4498","brazil",7,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4499","brazil",8,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4500","brazil",9,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4501","chile",0,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4502","chile",1,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4503","chile",10,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4504","chile",11,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4505","chile",12,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4506","chile",13,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4507","chile",14,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4508","chile",15,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4509","chile",16,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4510","chile",17,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4511","chile",18,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4512","chile",19,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4513","chile",2,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4514","chile",20,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4515","chile",21,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4516","chile",22,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4517","chile",23,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4518","chile",24,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4519","chile",25,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4520","chile",26,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4521","chile",27,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4522","chile",28,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4523","chile",29,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4524","chile",3,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4525","chile",30,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4526","chile",31,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
"4527","chile",32,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification",0,"entc_opex",0
